sha256,prefix,depth,class_count
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.model,4,126
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.share,3,125
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,j$.time,2,125
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.main.settings,6,123
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.flags,5,122
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.domesticroots.certificatetransparency.internal,4,121
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.common.internal,6,120
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.ui.social,6,120
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.bumptech.glide.load.engine,5,116
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.divkit.di,5,115
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.core,4,114
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.payment.sdk.core.impl,6,112
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.internal.fido,6,111
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.methods.performer,6,111
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.metrica.push.impl,5,110
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.data.model,5,110
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.api,4,109
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.material.transition,5,108
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.bumptech.glide.load.resource,5,107
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.google.android.gms.fido.fido2,6,107
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.yandex.passport.internal.push,5,107
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.opentelemetry.api,3,106
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.opentelemetry.sdk.metrics.internal,5,106
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,ru.yandex.rasp.ui.tickets.cards,6,106
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.stetho.inspector.elements,5,104
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,io.reactivex.internal.operators.flowable,5,104
63659958182C27087D39B5D821C15FEFD311FE2A458CA5CB9BDF9F893B76022A,com.facebook.login,3,103
