sha256,region,category,pair_id,app_name,package,perm_count_local,permissions
AEB8DD6E08F45707C0250F88B340D52A5DAB11D818C9BDD87DB4D64ACDB69DA5,ru,bank_2,bank2,Tinkoff,com.idamob.tinkoff.android,75,android.permission.ACCESS_ADSERVICES_ATTRIBUTION;android.permission.ACCESS_BACKGROUND_LOCATION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_MEDIA_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.BLUETOOTH;android.permission.BLUETOOTH_ADMIN;android.permission.BLUETOOTH_CONNECT;android.permission.BLUETOOTH_SCAN;android.permission.CALL_PHONE;android.permission.CAMERA;android.permission.CHANGE_NETWORK_STATE;android.permission.CHANGE_WIFI_STATE;android.permission.DETECT_SCREEN_CAPTURE;android.permission.DETECT_SCREEN_RECORDING;android.permission.DOWNLOAD_WITHOUT_NOTIFICATION;android.permission.FOREGROUND_SERVICE;android.permission.FOREGROUND_SERVICE_CAMERA;android.permission.FOREGROUND_SERVICE_DATA_SYNC;android.permission.FOREGROUND_SERVICE_LOCATION;android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK;android.permission.FOREGROUND_SERVICE_MEDIA_PROCESSING;android.permission.FOREGROUND_SERVICE_MICROPHONE;android.permission.FOREGROUND_SERVICE_PHONE_CALL;android.permission.HIGH_SAMPLING_RATE_SENSORS;android.permission.INTERNET;android.permission.MANAGE_OWN_CALLS;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.NEARBY_WIFI_DEVICES;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.QUERY_ALL_PACKAGES;android.permission.READ_CALENDAR;android.permission.READ_CALL_LOG;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_AUDIO;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.READ_PHONE_NUMBERS;android.permission.READ_PHONE_STATE;android.permission.READ_SECURE_SETTINGS;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.REQUEST_INSTALL_PACKAGES;android.permission.SCHEDULE_EXACT_ALARM;android.permission.SYSTEM_ALERT_WINDOW;android.permission.UPDATE_PACKAGES_WITHOUT_USER_ACTION;android.permission.USE_BIOMETRIC;android.permission.USE_EXACT_ALARM;android.permission.USE_FINGERPRINT;android.permission.USE_FULL_SCREEN_INTENT;android.permission.USE_SPI;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_CALENDAR;android.permission.WRITE_CONTACTS;android.permission.WRITE_EXTERNAL_STORAGE;android.permission.WRITE_MEDIA_IMAGES;com.android.alarm.permission.SET_ALARM;com.google.android.c2dm.permission.RECEIVE;com.google.android.gms.permission.AD_ID;com.google.android.providers.gsf.permission.READ_GSERVICES;com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA;com.huawei.permission.ACCESS_HW_KEYSTORE;com.idamob.tinkoff.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;com.idamob.tinkoff.android.permission.PROCESS_PUSH_MSG;com.idamob.tinkoff.android.permission.PUSH_PROVIDER;com.idamob.tinkoff.android.permission.pushserver.RECEIVE;com.samsung.android.mapsagent.permission.READ_APP_INFO;com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY;ru.rtlabs.mobile.ebs.gosuslugi.permission.VERIFICATION;ru.tbank.twork.permission.TWORK_ENTRY_POINT_PERMISSION
EE840CCCB173415F19C6C05F77D90483507F5FA6E523452C6347DBFA68CAA106,ru,bank_3,bank3,Alfa Bank,ru.alfabank.oavdo.amc,46,android.permission.ACCESS_ADSERVICES_AD_ID;android.permission.ACCESS_ADSERVICES_ATTRIBUTION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.BLUETOOTH;android.permission.BLUETOOTH_ADMIN;android.permission.BLUETOOTH_CONNECT;android.permission.CAMERA;android.permission.CHANGE_WIFI_STATE;android.permission.FOREGROUND_SERVICE;android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_PHONE_STATE;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS;android.permission.REQUEST_INSTALL_PACKAGES;android.permission.UPDATE_PACKAGES_WITHOUT_USER_ACTION;android.permission.USB_PERMISSION;android.permission.USE_BIOMETRIC;android.permission.USE_FINGERPRINT;android.permission.USE_SPI;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_CONTACTS;android.permission.WRITE_EXTERNAL_STORAGE;android.permission.health.READ_STEPS;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.AD_ID;com.google.android.providers.gsf.permission.READ_GSERVICES;com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA;com.huawei.permission.ACCESS_HW_KEYSTORE;ru.alfabank.oavdo.amc.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;ru.alfabank.oavdo.amc.permission.C2D_MESSAGE;ru.alfabank.oavdo.amc.permission.PROCESS_PUSH_MSG;ru.alfabank.oavdo.amc.permission.PUSH_CLEAR;ru.alfabank.oavdo.amc.permission.PUSH_PROVIDER;ru.alfabank.oavdo.amc.permission.pushserver.RECEIVE
DFCA79723F76139789279379A3DCEEDB483E85F8500A53E74B2616A2FC6E7A3B,ru,bank_4,bank4,VTB,ru.vtb24.mobilebanking.android,63,android.permission.ACCESS_BACKGROUND_LOCATION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.AUTHENTICATE_ACCOUNTS;android.permission.BIND_REMOTEVIEWS;android.permission.BLUETOOTH;android.permission.BLUETOOTH_ADVERTISE;android.permission.BLUETOOTH_CONNECT;android.permission.BLUETOOTH_SCAN;android.permission.BROADCAST_STICKY;android.permission.CALL_PHONE;android.permission.CAMERA;android.permission.CHANGE_WIFI_STATE;android.permission.DETECT_SCREEN_CAPTURE;android.permission.DETECT_SCREEN_RECORDING;android.permission.DOWNLOAD_WITHOUT_NOTIFICATION;android.permission.FOREGROUND_SERVICE;android.permission.GET_ACCOUNTS;android.permission.GET_TASKS;android.permission.INTERNET;android.permission.MANAGE_ACCOUNTS;android.permission.MANAGE_EXTERNAL_STORAGE;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_CALENDAR;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_AUDIO;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.READ_PHONE_STATE;android.permission.READ_SYNC_SETTINGS;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.REORDER_TASKS;android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS;android.permission.REQUEST_INSTALL_PACKAGES;android.permission.SYSTEM_ALERT_WINDOW;android.permission.UPDATE_PACKAGES_WITHOUT_USER_ACTION;android.permission.USE_BIOMETRIC;android.permission.USE_FINGERPRINT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_CALENDAR;android.permission.WRITE_CONTACTS;android.permission.WRITE_EXTERNAL_STORAGE;android.permission.WRITE_SYNC_SETTINGS;com.android.launcher.permission.INSTALL_SHORTCUT;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.providers.gsf.permission.READ_GSERVICES;com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY;ru.rtlabs.mobile.ebs.gosuslugi.permission.VERIFICATION;ru.rtlabs.mobile.ebs.permission.VERIFICATION;ru.vtb24.mobilebanking.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;ru.vtb24.mobilebanking.android.permission.INIT_EVENT;ru.vtb24.mobilebanking.android.permission.MESSAGING_EVENT;ru.vtb24.mobilebanking.android.permission.PROCESS_PUSH_MSG;ru.vtb24.mobilebanking.android.permission.PUSH_PROVIDER;ru.vtb24.mobilebanking.android.permission.WIDGET_REFRESH_EVENT
035B74D8B9E2838F2C12B8524E44FDB4161FCACE63902580F9538855B4136FAE,ru,ecom_1,ecom1,Ozon,ru.ozon.app.android,34,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.BLUETOOTH;android.permission.CAMERA;android.permission.CHANGE_NETWORK_STATE;android.permission.CHANGE_WIFI_STATE;android.permission.DETECT_SCREEN_CAPTURE;android.permission.DETECT_SCREEN_RECORDING;android.permission.FOREGROUND_SERVICE;android.permission.INTERNET;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_BASIC_PHONE_STATE;android.permission.READ_CALL_LOG;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.READ_PHONE_STATE;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS;android.permission.USE_BIOMETRIC;android.permission.USE_FINGERPRINT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_EXTERNAL_STORAGE;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.AD_ID;com.google.android.providers.gsf.permission.READ_GSERVICES;ru.ozon.app.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;ru.ozon.fintech.permission.WRITE_PROVIDER_DATA
D8885060ADB877C9B12D331FE919192A45BC036AC163F2E794841FA590B2B588,ru,ecom_2,ecom2,Wildberries,com.wildberries.ru,53,android.permission.ACCESS_ADSERVICES_AD_ID;android.permission.ACCESS_ADSERVICES_ATTRIBUTION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.AUTHENTICATE_ACCOUNTS;android.permission.BLUETOOTH;android.permission.CAMERA;android.permission.CHANGE_NETWORK_STATE;android.permission.CHANGE_WIFI_STATE;android.permission.DETECT_SCREEN_CAPTURE;android.permission.DOWNLOAD_WITHOUT_NOTIFICATION;android.permission.FOREGROUND_SERVICE;android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.MANAGE_ACCOUNTS;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_APP_BADGE;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.USE_BIOMETRIC;android.permission.USE_CREDENTIALS;android.permission.USE_FINGERPRINT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_EXTERNAL_STORAGE;com.anddoes.launcher.permission.UPDATE_COUNT;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.AD_ID;com.google.android.providers.gsf.permission.READ_GSERVICES;com.htc.launcher.permission.READ_SETTINGS;com.htc.launcher.permission.UPDATE_SHORTCUT;com.huawei.android.launcher.permission.CHANGE_BADGE;com.huawei.android.launcher.permission.READ_SETTINGS;com.huawei.android.launcher.permission.WRITE_SETTINGS;com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA;com.majeur.launcher.permission.UPDATE_BADGE;com.oppo.launcher.permission.READ_SETTINGS;com.oppo.launcher.permission.WRITE_SETTINGS;com.samsung.android.mapsagent.permission.READ_APP_INFO;com.sec.android.provider.badge.permission.READ;com.sec.android.provider.badge.permission.WRITE;com.sonyericsson.home.permission.BROADCAST_BADGE;com.sonymobile.home.permission.PROVIDER_INSERT_BADGE;com.wildberries.ru.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;me.everything.badger.permission.BADGE_COUNT_READ;me.everything.badger.permission.BADGE_COUNT_WRITE
9A07C0BBA5BC8E5A59230DA0853616327528FB7ED4FB29FFD814F9600231A98E,ru,ecom_3,ecom3,Yandex Market,ru.beru.android,38,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.AUTHENTICATE_ACCOUNTS;android.permission.BLUETOOTH_ADMIN;android.permission.BLUETOOTH_CONNECT;android.permission.BLUETOOTH_SCAN;android.permission.CAMERA;android.permission.CHANGE_WIFI_STATE;android.permission.DETECT_SCREEN_CAPTURE;android.permission.FLASHLIGHT;android.permission.FOREGROUND_SERVICE;android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.MANAGE_ACCOUNTS;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_VISUAL_USER_SELECTED;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.USE_BIOMETRIC;android.permission.USE_CREDENTIALS;android.permission.USE_FINGERPRINT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_EXTERNAL_STORAGE;com.adjust.preinstall.READ_PERMISSION;com.android.vending.BILLING;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.AD_ID;com.yandex.permission.AM_COMMUNICATION;com.yandex.permission.READ_CREDENTIALS;ru.beru.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
6C4FCC752216A0ED5BE67C058A9ED6CAF1C8CFA70032C107EE23A3E8EF63CE44,ru,ecom_4,ecom4,Avito,com.avito.android,55,android.permission.ACCESS_ADSERVICES_AD_ID;android.permission.ACCESS_ADSERVICES_ATTRIBUTION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_MEDIA_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.AUTHENTICATE_ACCOUNTS;android.permission.BLUETOOTH;android.permission.BLUETOOTH_CONNECT;android.permission.CALL_PHONE;android.permission.CAMERA;android.permission.ENFORCE_UPDATE_OWNERSHIP;android.permission.FOREGROUND_SERVICE;android.permission.FOREGROUND_SERVICE_CAMERA;android.permission.FOREGROUND_SERVICE_DATA_SYNC;android.permission.FOREGROUND_SERVICE_MICROPHONE;android.permission.FOREGROUND_SERVICE_PHONE_CALL;android.permission.FOREGROUND_SERVICE_SPECIAL_USE;android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.MANAGE_ACCOUNTS;android.permission.MANAGE_OWN_CALLS;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.READ_MEDIA_VISUAL_USER_SELECTED;android.permission.READ_PHONE_STATE;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS;android.permission.REQUEST_INSTALL_PACKAGES;android.permission.SYSTEM_ALERT_WINDOW;android.permission.UPDATE_PACKAGES_WITHOUT_USER_ACTION;android.permission.USE_BIOMETRIC;android.permission.USE_CREDENTIALS;android.permission.USE_FINGERPRINT;android.permission.USE_FULL_SCREEN_INTENT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_CONTACTS;android.permission.WRITE_EXTERNAL_STORAGE;android.permission.WRITE_SETTINGS;com.avito.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;com.avito.android.permission.PROCESS_PUSH_MSG;com.avito.android.permission.PUSH_PROVIDER;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.AD_ID;com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA;ru.sberbank.mobile.sberid.BIND_PERSONALIZATION_SERVICE
D268B65EF6833D29DDAE019FE2A73C0F13C781F9465A1A72C5C9BB629EAC7FAA,ru,gov_eid,gov3,Gosuslugi Biometria,ru.rtlabs.mobile.ebs.gosuslugi.android,18,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.CAMERA;android.permission.INTERNET;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_PHONE_STATE;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.REQUEST_DELETE_PACKAGES;android.permission.USE_BIOMETRIC;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_EXTERNAL_STORAGE;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;ru.rtlabs.mobile.ebs.gosuslugi.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
E80E01FAC8C0DBFF5281E293C218550283DAD17A2B6A72A4F4CE00482212746B,ru,gov_portal,gov1,Gosuslugi,ru.rostel,35,android.permission.ACCESS_ADSERVICES_AD_ID;android.permission.ACCESS_ADSERVICES_ATTRIBUTION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.CALL_PHONE;android.permission.CAMERA;android.permission.CHANGE_NETWORK_STATE;android.permission.CHANGE_WIFI_STATE;android.permission.DETECT_SCREEN_CAPTURE;android.permission.FOREGROUND_SERVICE;android.permission.INTERNET;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.NFC;android.permission.POST_NOTIFICATIONS;android.permission.READ_BASIC_PHONE_STATE;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VISUAL_USER_SELECTED;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.REORDER_TASKS;android.permission.SCHEDULE_EXACT_ALARM;android.permission.USE_BIOMETRIC;android.permission.USE_FINGERPRINT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_EXTERNAL_STORAGE;com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.AD_ID;com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY;ru.rostel.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
69246362D31AADEB38D0EA1DD697A2D2AE02AC17503322CE9E1A99898C048A0B,ru,gov_tax,gov2,Nalogi FL,ru.fns.lkfl,29,android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_NOTIFICATION_POLICY;android.permission.ACCESS_WIFI_STATE;android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS;android.permission.CAMERA;android.permission.DOWNLOAD_WITHOUT_NOTIFICATION;android.permission.FOREGROUND_SERVICE;android.permission.INTERNET;android.permission.POST_NOTIFICATIONS;android.permission.READ_CALENDAR;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.SCHEDULE_EXACT_ALARM;android.permission.USE_BIOMETRIC;android.permission.USE_FINGERPRINT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_CALENDAR;android.permission.WRITE_EXTERNAL_STORAGE;com.android.launcher.permission.INSTALL_SHORTCUT;com.android.launcher.permission.UNINSTALL_SHORTCUT;com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY;ru.fns.lkfl.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;ru.fns.lkfl.permission.C2D_MESSAGE
73463E0B60F35128EE5868577CD003AB5295EDFBB0702A8EB1E494D1CE11663C,ru,health,health,EMIAS.INFO,com.programmisty.emiasapp,40,android.permission.ACCESS_ADSERVICES_AD_ID;android.permission.ACCESS_ADSERVICES_ATTRIBUTION;android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.BLUETOOTH;android.permission.CAMERA;android.permission.CHANGE_WIFI_STATE;android.permission.FOREGROUND_SERVICE;android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK;android.permission.FOREGROUND_SERVICE_MICROPHONE;android.permission.INTERNET;android.permission.MANAGE_OWN_CALLS;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.POST_NOTIFICATIONS;android.permission.READ_CALENDAR;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_AUDIO;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.SCHEDULE_EXACT_ALARM;android.permission.USE_BIOMETRIC;android.permission.USE_FINGERPRINT;android.permission.WAKE_LOCK;android.permission.WRITE_CALENDAR;android.permission.WRITE_EXTERNAL_STORAGE;android.permission.health.READ_BLOOD_GLUCOSE;android.permission.health.READ_BLOOD_PRESSURE;android.permission.health.READ_BODY_TEMPERATURE;android.permission.health.READ_HEART_RATE;android.permission.health.READ_OXYGEN_SATURATION;android.permission.health.READ_WEIGHT;com.google.android.c2dm.permission.RECEIVE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.AD_ID;com.programmisty.emiasapp.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION;com.programmisty.emiasapp.permission.PROCESS_PUSH_MSG;com.programmisty.emiasapp.permission.PUSH_PROVIDER
0EE9AEE643DEE087F7221212C0BF87B23DD451CDA7589AB3D04339E6E7668745,ru,msg_1,msg1,MAX,ru.oneme.app,51,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.BLUETOOTH;android.permission.BLUETOOTH_CONNECT;android.permission.CAMERA;android.permission.CHANGE_NETWORK_STATE;android.permission.FOREGROUND_SERVICE;android.permission.FOREGROUND_SERVICE_CAMERA;android.permission.FOREGROUND_SERVICE_DATA_SYNC;android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK;android.permission.FOREGROUND_SERVICE_MEDIA_PROJECTION;android.permission.FOREGROUND_SERVICE_MICROPHONE;android.permission.INTERNET;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.POST_NOTIFICATIONS;android.permission.READ_APP_BADGE;android.permission.READ_CONTACTS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.READ_MEDIA_VISUAL_USER_SELECTED;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.REQUEST_INSTALL_PACKAGES;android.permission.SYSTEM_ALERT_WINDOW;android.permission.USE_BIOMETRIC;android.permission.USE_FINGERPRINT;android.permission.USE_FULL_SCREEN_INTENT;android.permission.VIBRATE;android.permission.WAKE_LOCK;android.permission.WRITE_CONTACTS;android.permission.WRITE_EXTERNAL_STORAGE;com.anddoes.launcher.permission.UPDATE_COUNT;com.google.android.gms.permission.AD_ID;com.htc.launcher.permission.READ_SETTINGS;com.htc.launcher.permission.UPDATE_SHORTCUT;com.huawei.android.launcher.permission.CHANGE_BADGE;com.huawei.android.launcher.permission.READ_SETTINGS;com.huawei.android.launcher.permission.WRITE_SETTINGS;com.majeur.launcher.permission.UPDATE_BADGE;com.oppo.launcher.permission.READ_SETTINGS;com.oppo.launcher.permission.WRITE_SETTINGS;com.sec.android.provider.badge.permission.READ;com.sec.android.provider.badge.permission.WRITE;com.sonyericsson.home.permission.BROADCAST_BADGE;com.sonymobile.home.permission.PROVIDER_INSERT_BADGE;me.everything.badger.permission.BADGE_COUNT_READ;me.everything.badger.permission.BADGE_COUNT_WRITE;ru.oneme.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
67EB78A11CBF51691544A32384E09E568486B214AFEBEC847A235EA0CD83074E,ru,msg_2,msg2,Yandex Telemost,ru.yandex.telemost,29,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.AUTHENTICATE_ACCOUNTS;android.permission.BLUETOOTH;android.permission.BLUETOOTH_CONNECT;android.permission.CAMERA;android.permission.FLASHLIGHT;android.permission.FOREGROUND_SERVICE;android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.MANAGE_ACCOUNTS;android.permission.MODIFY_AUDIO_SETTINGS;android.permission.POST_NOTIFICATIONS;android.permission.READ_EXTERNAL_STORAGE;android.permission.READ_MEDIA_IMAGES;android.permission.READ_MEDIA_VIDEO;android.permission.READ_MEDIA_VISUAL_USER_SELECTED;android.permission.READ_PHONE_STATE;android.permission.RECEIVE_BOOT_COMPLETED;android.permission.RECORD_AUDIO;android.permission.SCHEDULE_EXACT_ALARM;android.permission.USE_CREDENTIALS;android.permission.WAKE_LOCK;android.permission.WRITE_EXTERNAL_STORAGE;com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE;com.google.android.gms.permission.AD_ID;com.yandex.permission.AM_COMMUNICATION;com.yandex.permission.READ_CREDENTIALS;ru.yandex.telemost.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
