category,pair_id,component_type,component_name,status
ecom_2,ecom2,receiver,ru.wildberries.wbpay.impl.ui.widget.WbPayWidgetProvider,ru_only
ecom_2,ecom2,receiver,spay.sdk.utils.receiver.OtpReceiver,ru_only
ecom_2,ecom2,provider,androidx.core.content.FileProvider,ru_only
ecom_2,ecom2,provider,androidx.startup.InitializationProvider,ru_only
ecom_2,ecom2,provider,com.google.firebase.provider.FirebaseInitProvider,ru_only
ecom_2,ecom2,provider,com.vk.push.core.deviceid.contentprovider.VkpnsDeviceIdContentProvider,ru_only
ecom_2,ecom2,provider,com.wildberries.ru.StubContentProvider,ru_only
ecom_2,ecom2,provider,io.sentry.android.core.SentryInitProvider,ru_only
ecom_2,ecom2,provider,ru.rustore.sdk.pushclient.provider.RuStorePushClientInitProvider,ru_only
ecom_2,ecom2,provider,ru.wildberries.crashreporter.SentryBackgroundInitProvider,ru_only
ecom_2,ecom2,provider,wildberries.performance.appstart.ProfilerAppStartContentProvider,ru_only
ecom_3,ecom3,activity,com.google.android.gms.common.api.GoogleApiActivity,common
ecom_3,ecom3,activity,com.google.android.play.core.common.PlayCoreDialogWrapperActivity,common
ecom_3,ecom3,activity,com.journeyapps.barcodescanner.CaptureActivity,common
ecom_3,ecom3,activity,androidx.credentials.playservices.HiddenActivity,ru_only
ecom_3,ecom3,activity,com.android.billingclient.api.ProxyBillingActivity,ru_only
ecom_3,ecom3,activity,com.android.billingclient.api.ProxyBillingActivityV2,ru_only
ecom_3,ecom3,activity,com.facebook.CustomTabActivity,ru_only
ecom_3,ecom3,activity,com.facebook.CustomTabMainActivity,ru_only
ecom_3,ecom3,activity,com.facebook.FacebookActivity,ru_only
ecom_3,ecom3,activity,com.google.android.gms.auth.api.signin.internal.SignInHubActivity,ru_only
ecom_3,ecom3,activity,com.singhajit.sherlock.crashes.activity.CrashActivity,ru_only
ecom_3,ecom3,activity,com.singhajit.sherlock.crashes.activity.CrashListActivity,ru_only
ecom_3,ecom3,activity,com.yandex.attachments.activity.ChooserActivity,ru_only
ecom_3,ecom3,activity,com.yandex.fintechsdk.flows.payment.kit.internal.activity.PaymentKitActivity,ru_only
ecom_3,ecom3,activity,com.yandex.imagesearch.ImageSearchActivity,ru_only
ecom_3,ecom3,activity,com.yandex.messaging.activity.MessengerActivity,ru_only
ecom_3,ecom3,activity,com.yandex.messaging.activity.calls.MessengerCallActivity,ru_only
ecom_3,ecom3,activity,com.yandex.messaging.activity.calls.MessengerCallFeedbackActivity,ru_only
ecom_3,ecom3,activity,com.yandex.messaging.ui.imageviewer.ImageViewerActivity,ru_only
ecom_3,ecom3,activity,com.yandex.messaging.ui.migration.MigrationEnvironmentActivity,ru_only
ecom_3,ecom3,activity,com.yandex.messaging.video.activity.MessengerVideoPlayerActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.links.LinksHandlingActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.sloth.credentialmanager.RequestCredentialManagerActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.sloth.credentialmanager.SaveCredentialManagerActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.social.FbNativeSocialAuthActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.social.GoogleNativeSocialAuthActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.social.VkNativeSocialAuthActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.social.esia.EsiaBindActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.AccountNotAuthorizedActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.AutoLoginActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.SocialApplicationBindActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.SocialBindActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.YxAuthActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.account_upgrade.AccountUpgraderActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.authbytrack.AuthByTrackActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.authsdk.AuthSdkActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.authwithtrack.SendAuthToTrackActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.autologin.AutoLoginRetryActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.bouncer.BouncerActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.browser.SocialBrowserActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.browser.SocialBrowserDataActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.challenge.changecurrent.SetCurrentAccountActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.challenge.delete.DeleteForeverActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.challenge.logout.LogoutActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.challenge.logout.bottomsheet.LogoutBottomSheetActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.domik.DomikActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.router.GlobalRouterActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.router.LoginRouterActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.sloth.StandaloneSlothActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.sloth.authsdk.AuthSdkSlothActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.sloth.menu.UserMenuActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.sloth.plusdevices.ManagingPlusDevicesHelperActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.sloth.plusdevices.ManagingPlusDevicesSlothActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.sloth.webcard.WebCardSlothActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.social.gimap.MailGIMAPActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.social.mail.MailPasswordLoginActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.tv.AuthInWebViewActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.ui.webview.WebViewActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.util.StarterActivity,ru_only
ecom_3,ecom3,activity,com.yandex.passport.internal.warm.WarmUpWebViewActivity,ru_only
ecom_3,ecom3,activity,com.yandex.payment.sdk.transportcards.ui.TransportCardsActivity,ru_only
ecom_3,ecom3,activity,com.yandex.payment.sdk.ui.SplashActivity,ru_only
ecom_3,ecom3,activity,com.yandex.payment.sdk.ui.bind.BindCardActivity,ru_only
ecom_3,ecom3,activity,com.yandex.payment.sdk.ui.bind.BindGooglePayActivity,ru_only
ecom_3,ecom3,activity,com.yandex.payment.sdk.ui.challenger.SbpChallengerActivity,ru_only
ecom_3,ecom3,activity,com.yandex.payment.sdk.ui.payment.PaymentActivity,ru_only
ecom_3,ecom3,activity,com.yandex.payment.sdk.ui.payment.sbp.BindSbpActivity,ru_only
ecom_3,ecom3,activity,com.yandex.payment.sdk.ui.preselect.PreselectActivity,ru_only
ecom_3,ecom3,activity,com.yandex.plus.pay.ui.common.internal.PlusPayRedirectActivity,ru_only
ecom_3,ecom3,activity,com.yandex.plus.pay.ui.core.internal.feature.checkout.composite.TarifficatorCheckoutActivity,ru_only
ecom_3,ecom3,activity,com.yandex.plus.pay.ui.core.internal.feature.payment.composite.TarifficatorPaymentActivity,ru_only
ecom_3,ecom3,activity,com.yandex.plus.pay.ui.core.internal.tarifficator.TarifficatorFlowActivity,ru_only
ecom_3,ecom3,activity,com.yandex.videoeditor.VideoEditorActivity,ru_only
ecom_3,ecom3,activity,com.ybsdk.feature.webview.internal.browser.LaunchBrowserActivity,ru_only
ecom_3,ecom3,activity,com.ybsdk.feature.webview.internal.browser.LaunchDataBrowserActivity,ru_only
ecom_3,ecom3,activity,com.ybsdk.feature.webview.internal.utils.FileChooserActivity,ru_only
ecom_3,ecom3,activity,flex.browser.DocumentBrowserActivity,ru_only
ecom_3,ecom3,activity,io.appmetrica.analytics.push.internal.activity.AppMetricaPushDummyActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.activity.ErrorReportActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.activity.ForceUpdateActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.activity.WebViewActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.activity.antirobot.AuthChallengeActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.activity.main.MainActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.activity.main.ShareActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.activity.postamate.MarketPostamateActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.clean.presentation.feature.bank.YakenActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.clean.presentation.feature.debugsettings.DebugSettingsActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.clean.presentation.feature.livetranslation.LiveTranslationActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.clean.presentation.feature.plushome.PlusHomeActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.divkit.preview.DivKitPreviewActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.feature.ypay.ui.YPayMarketActivity,ru_only
ecom_3,ecom3,activity,ru.yandex.market.gallery.GalleryActivity,ru_only
ecom_3,ecom3,activity,androidx.compose.ui.tooling.PreviewActivity,eu_only
ecom_3,ecom3,activity,androidx.glance.appwidget.action.ActionTrampolineActivity,eu_only
ecom_3,ecom3,activity,androidx.glance.appwidget.action.InvisibleActionTrampolineActivity,eu_only
ecom_3,ecom3,activity,androidx.test.core.app.InstrumentationActivityInvoker$BootstrapActivity,eu_only
ecom_3,ecom3,activity,androidx.test.core.app.InstrumentationActivityInvoker$EmptyActivity,eu_only
ecom_3,ecom3,activity,androidx.test.core.app.InstrumentationActivityInvoker$EmptyFloatingActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.auth.oauth2.ui.OAuth2Activity,eu_only
ecom_3,ecom3,activity,com.bol.shop.auth.ui.login.AuthenticationActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.basket2.consent.ui.ConsentActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.compose.ui.VideoPlayerActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.download.DownloaderActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.dsa.economic.operator.ui.EconomicOperatorActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.game.ui.GameActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.launch.ui.LaunchActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.main.ui.MainActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.maintenance.ui.MaintenanceActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.notification.settings.PushSettingsActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.onboarding.ui.OnboardingActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.pdp.gallery.GalleryActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.pincode.ui.setup.PinCodeSetupActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.pincode.ui.verify.PinCodeVerificationActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.product.recommendations.addonpage.ui.RecommendationsActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.product.specifications.ui.SpecificationsActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.reviews.write.ui.WriteReviewActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.reviews.writereview.ui.WriteReviewActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.select.benefits.SelectBenefitsActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.update.ui.UnsupportedAppActivity,eu_only
ecom_3,ecom3,activity,com.bol.shop.web.ui.WebViewActivity,eu_only
ecom_3,ecom3,activity,com.cyberfend.cyfsecurity.CCADialogActivity,eu_only
ecom_3,ecom3,activity,com.google.android.gms.ads.AdActivity,eu_only
ecom_3,ecom3,activity,com.google.android.gms.ads.NotificationHandlerActivity,eu_only
ecom_3,ecom3,activity,com.google.android.gms.ads.OutOfContextTestingActivity,eu_only
ecom_3,ecom3,activity,com.google.android.gms.oss.licenses.OssLicensesActivity,eu_only
ecom_3,ecom3,activity,com.google.android.gms.oss.licenses.OssLicensesMenuActivity,eu_only
ecom_3,ecom3,activity,com.jakewharton.processphoenix.PhoenixActivity,eu_only
ecom_3,ecom3,activity,com.urbanairship.actions.RateAppActivity,eu_only
ecom_3,ecom3,activity,com.urbanairship.actions.WalletLoadingActivity,eu_only
ecom_3,ecom3,activity,com.urbanairship.google.PlayServicesErrorActivity,eu_only
ecom_3,ecom3,activity,com.urbanairship.messagecenter.ui.MessageActivity,eu_only
ecom_3,ecom3,activity,com.urbanairship.messagecenter.ui.MessageCenterActivity,eu_only
ecom_3,ecom3,activity,com.urbanairship.permission.PermissionsActivity,eu_only
ecom_3,ecom3,activity,com.urbanairship.push.NotificationProxyActivity,eu_only
ecom_3,ecom3,activity,net.openid.appauth.AuthorizationManagementActivity,eu_only
ecom_3,ecom3,activity,net.openid.appauth.RedirectUriReceiverActivity,eu_only
ecom_3,ecom3,service,androidx.camera.core.impl.MetadataHolderService,common
ecom_3,ecom3,service,androidx.room.MultiInstanceInvalidationService,common
ecom_3,ecom3,service,androidx.work.impl.background.systemalarm.SystemAlarmService,common
ecom_3,ecom3,service,androidx.work.impl.background.systemjob.SystemJobService,common
ecom_3,ecom3,service,androidx.work.impl.foreground.SystemForegroundService,common
ecom_3,ecom3,service,com.google.android.datatransport.runtime.backends.TransportBackendDiscovery,common
ecom_3,ecom3,service,com.google.android.datatransport.runtime.scheduling.jobscheduling.JobInfoSchedulerService,common
ecom_3,ecom3,service,com.google.firebase.components.ComponentDiscoveryService,common
ecom_3,ecom3,service,com.google.firebase.messaging.FirebaseMessagingService,common
ecom_3,ecom3,service,com.google.mlkit.common.internal.MlKitComponentDiscoveryService,common
ecom_3,ecom3,service,androidx.credentials.playservices.CredentialProviderMetadataHolder,ru_only
ecom_3,ecom3,service,com.google.android.gms.analytics.AnalyticsJobService,ru_only
ecom_3,ecom3,service,com.google.android.gms.analytics.AnalyticsService,ru_only
ecom_3,ecom3,service,com.google.android.gms.auth.api.signin.RevocationBoundService,ru_only
ecom_3,ecom3,service,com.google.firebase.sessions.SessionLifecycleService,ru_only
ecom_3,ecom3,service,com.yandex.messaging.NotificationActionService,ru_only
ecom_3,ecom3,service,com.yandex.metrica.MetricaService,ru_only
ecom_3,ecom3,service,com.yandex.passport.internal.core.auth.AuthenticationService,ru_only
ecom_3,ecom3,service,com.yandex.passport.internal.core.sync.SyncService,ru_only
ecom_3,ecom3,service,com.yandex.passport.internal.flags.experiments.FetchExperimentsService,ru_only
ecom_3,ecom3,service,com.yandex.passport.internal.provider.communication.HostCommunicationService,ru_only
ecom_3,ecom3,service,com.yandex.passport.internal.push.PassportPushRegistrationService,ru_only
ecom_3,ecom3,service,com.yandex.passport.internal.ui.sloth.menu.host.UserIdCommunicationService,ru_only
ecom_3,ecom3,service,com.yandex.runtime.connectivity.internal.ConnectivityService,ru_only
ecom_3,ecom3,service,io.appmetrica.analytics.internal.AppMetricaService,ru_only
ecom_3,ecom3,service,io.appmetrica.analytics.push.internal.service.PushJobService,ru_only
ecom_3,ecom3,service,io.appmetrica.analytics.push.internal.service.PushService,ru_only
ecom_3,ecom3,service,ru.yandex.market.service.CompoundGcmListenerService,ru_only
ecom_3,ecom3,service,ru.yandex.market.service.SyncService,ru_only
ecom_3,ecom3,service,androidx.core.widget.RemoteViewsCompatService,eu_only
ecom_3,ecom3,service,androidx.glance.appwidget.GlanceRemoteViewsService,eu_only
ecom_3,ecom3,service,com.bol.shop.push.airship.AirshipFirebaseMessagingService,eu_only
ecom_3,ecom3,service,com.cyberfend.cyfsecurity.CYFWebViewService,eu_only
ecom_3,ecom3,service,com.google.android.gms.ads.AdService,eu_only
ecom_3,ecom3,service,com.google.android.gms.measurement.AppMeasurementJobService,eu_only
ecom_3,ecom3,service,com.google.android.gms.measurement.AppMeasurementService,eu_only
ecom_3,ecom3,service,com.jakewharton.processphoenix.PhoenixService,eu_only
ecom_3,ecom3,service,com.urbanairship.push.fcm.AirshipFirebaseMessagingService,eu_only
ecom_3,ecom3,receiver,androidx.profileinstaller.ProfileInstallReceiver,common
ecom_3,ecom3,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryChargingProxy,common
ecom_3,ecom3,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$BatteryNotLowProxy,common
ecom_3,ecom3,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$NetworkStateProxy,common
ecom_3,ecom3,receiver,androidx.work.impl.background.systemalarm.ConstraintProxy$StorageNotLowProxy,common
ecom_3,ecom3,receiver,androidx.work.impl.background.systemalarm.ConstraintProxyUpdateReceiver,common
ecom_3,ecom3,receiver,androidx.work.impl.background.systemalarm.RescheduleReceiver,common
ecom_3,ecom3,receiver,androidx.work.impl.diagnostics.DiagnosticsReceiver,common
ecom_3,ecom3,receiver,androidx.work.impl.utils.ForceStopRunnable$BroadcastReceiver,common
ecom_3,ecom3,receiver,com.google.android.datatransport.runtime.scheduling.jobscheduling.AlarmManagerSchedulerBroadcastReceiver,common
ecom_3,ecom3,receiver,com.google.firebase.iid.FirebaseInstanceIdReceiver,common
ecom_3,ecom3,receiver,com.facebook.AuthenticationTokenManager$CurrentAuthenticationTokenChangedBroadcastReceiver,ru_only
ecom_3,ecom3,receiver,com.facebook.CurrentAccessTokenExpirationBroadcastReceiver,ru_only
ecom_3,ecom3,receiver,com.google.android.gms.analytics.AnalyticsReceiver,ru_only
ecom_3,ecom3,receiver,com.yandex.messaging.internal.authorized.chat.notifications.autocancel.CancelNotificationBroadcastReceiver,ru_only
ecom_3,ecom3,receiver,com.yandex.passport.internal.core.announcing.AccountsChangedReceiver,ru_only
ecom_3,ecom3,receiver,com.yandex.passport.internal.core.announcing.PackageRemovedReceiver,ru_only
ecom_3,ecom3,receiver,com.yandex.passport.internal.push.NotificationCodeCopyReceiver,ru_only
ecom_3,ecom3,receiver,com.yandex.passport.internal.push.NotificationDismissedReceiver,ru_only
ecom_3,ecom3,receiver,com.yandex.passport.internal.smsretriever.SmsRetrieverReceiver,ru_only
ecom_3,ecom3,receiver,com.yandex.passport.internal.sso.announcing.SsoAnnouncingReceiver,ru_only
ecom_3,ecom3,receiver,io.appmetrica.analytics.push.internal.receiver.AppMetricaPushBroadcastReceiver,ru_only
ecom_3,ecom3,receiver,io.appmetrica.analytics.push.internal.receiver.AppMetricaPushNotificationStatusChangeHandler,ru_only
ecom_3,ecom3,receiver,io.appmetrica.analytics.push.internal.receiver.TtlBroadcastReceiver,ru_only
ecom_3,ecom3,receiver,ru.yandex.market.LoginAccountsChangedReceiver,ru_only
ecom_3,ecom3,receiver,ru.yandex.market.service.gcmhandlers.liveactivity.receiver.LiveActivityAnalyticsReceiver,ru_only
ecom_3,ecom3,receiver,ru.yandex.market.service.gcmhandlers.liveactivity.receiver.LiveActivityDismissTrackingReceiver,ru_only
ecom_3,ecom3,receiver,androidx.glance.appwidget.MyPackageReplacedReceiver,eu_only
ecom_3,ecom3,receiver,androidx.glance.appwidget.UnmanagedSessionReceiver,eu_only
ecom_3,ecom3,receiver,androidx.glance.appwidget.action.ActionCallbackBroadcastReceiver,eu_only
ecom_3,ecom3,receiver,com.appsflyer.SingleInstallBroadcastReceiver,eu_only
ecom_3,ecom3,receiver,com.bol.shop.download.FileDownloadBroadcastReceiver,eu_only
ecom_3,ecom3,receiver,com.bol.shop.widget.AppWidgetReceiver,eu_only
ecom_3,ecom3,receiver,com.bol.shop.widget.searchbar.SearchBarWidgetReceiver,eu_only
ecom_3,ecom3,receiver,com.contentstack.sdk.ClearCache,eu_only
ecom_3,ecom3,receiver,com.cyberfend.cyfsecurity.CYFWebViewBroadCastReceiver,eu_only
ecom_3,ecom3,receiver,com.google.android.gms.measurement.AppMeasurementReceiver,eu_only
ecom_3,ecom3,receiver,com.urbanairship.locale.LocaleChangeReceiver,eu_only
ecom_3,ecom3,receiver,com.urbanairship.push.NotificationProxyReceiver,eu_only
ecom_3,ecom3,provider,androidx.core.content.FileProvider,common
ecom_3,ecom3,provider,androidx.startup.InitializationProvider,common
ecom_3,ecom3,provider,com.google.firebase.provider.FirebaseInitProvider,common
ecom_3,ecom3,provider,org.jetbrains.compose.resources.AndroidContextProvider,common
ecom_3,ecom3,provider,com.yandex.attachments.chooser.ChooserFileProvider,ru_only
ecom_3,ecom3,provider,com.yandex.messaging.MessagingFileProvider,ru_only
ecom_3,ecom3,provider,com.yandex.messaging.files.SharingFileProvider,ru_only
ecom_3,ecom3,provider,com.yandex.passport.internal.authsdk.AuthSdkProvider,ru_only
ecom_3,ecom3,provider,com.yandex.passport.internal.core.sync.SyncProvider,ru_only
ecom_3,ecom3,provider,com.yandex.passport.internal.provider.InternalProvider,ru_only
ecom_3,ecom3,provider,com.yandex.passport.internal.sso.SsoContentProvider,ru_only
ecom_3,ecom3,provider,com.yandex.plus.core.data.provider.PlusSdkFileProvider,ru_only
ecom_3,ecom3,provider,com.yandex.plus.home.common.PlusContentProvider,ru_only
ecom_3,ecom3,provider,com.yandex.preinstallsatellite.appmetrica.AppMetricaContentProvider,ru_only
ecom_3,ecom3,provider,com.yandex.smartcam.FileProvider,ru_only
ecom_3,ecom3,provider,com.ybsdk.feature.pdf.api.FileProviderYB,ru_only
ecom_3,ecom3,provider,io.appmetrica.analytics.internal.PreloadInfoContentProvider,ru_only
ecom_3,ecom3,provider,ru.yandex.taxi.utils.TaxiFileProvider,ru_only
ecom_3,ecom3,provider,com.cyberfend.cyfsecurity.CYFWebViewInitProvider,eu_only
ecom_3,ecom3,provider,com.google.android.gms.ads.MobileAdsInitProvider,eu_only
ecom_3,ecom3,provider,com.google.mlkit.common.internal.MlKitInitProvider,eu_only
ecom_3,ecom3,provider,io.sentry.android.core.SentryInitProvider,eu_only
ecom_3,ecom3,provider,io.sentry.android.core.SentryPerformanceProvider,eu_only
ecom_4,ecom4,activity,androidx.compose.ui.tooling.PreviewActivity,common
ecom_4,ecom4,activity,androidx.credentials.playservices.HiddenActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.ab_groups.AbExperimentsActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.advert.AdvertDetailsActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.advert.badge_details.BadgeDetailsActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.advert.closed.ClosedAdvertActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.advert.cpo_program.AutotekaCpoProgramActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.advert.notes.EditAdvertNoteActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.advert.specifications.SpecificationsActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.advert_collection.AdvertCollectionActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.advert_stats.AdvertStatsActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.ai_assistant.AiAssistantActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.auction.AuctionActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.auction.details.AuctionDetailsSheetActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.auction.offer.AuctionOfferActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.auth.AuthActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.auto_recovery.AutoRecoveryActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.change_password.ChangeResettedPasswordActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.complete_registration.CompleteRegistrationActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.confirm_3fa.ConfirmEmailListActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.duplicate_pd.DuplicatePdActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.login.LoginActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.reset_password.ResetPasswordActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.select_profile.SelectProfileActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.select_profile.social_login.SocialRegistrationSuggestsActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.select_social.SelectSocialActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.authorization.upgrade_password.UpgradePasswordActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.auto_contacts.presentation.AutoContactsPackagesActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.auto_evidence_request.AutoEvidenceRequestActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.auto_loans_cabinet.AutoLoansCabinetActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.auto_reseller_contacts.spend_contact_dialog.SpendContactDialogActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.choosingPurchase.AutotekaChoosingPurchaseActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.choosingPurchase.AutotekaFullscreenChoosingPurchaseActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.directPurchase.AutotekaDirectPurchaseActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.landing.AutotekaLandingActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.payment.AutotekaPaymentActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.previewsearch.AutotekaPreviewSearchActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.report.AutotekaReportActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.reportGeneration.AutotekaReportGenerationActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.autoteka.presentation.waitingForPayment.AutotekaWaitingForPaymentActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.avito_blog.article_screen.ui.AvitoBlogArticleActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.avl.view.AvlPlayerActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.barcode.presentation.BarcodeDetailsActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.barcode_scanner_impl.presentation.BarcodeScannerActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.beduin.ui.screen.BeduinScreenActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.beduin.ui.universal.UniversalBeduinActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.beduin.ui.universal.UniversalBeduinBottomSheetActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.beduin.v2.benchmark.impl.BeduinV2BenchmarkPageActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.beduin.v2.onboarding.impl.BeduinV2OnboardingActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.beduin.v2.page.impl.BeduinV2BottomSheetActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.beduin.v2.page.impl.BeduinV2PageActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.body_condition_sheet.BodyConditionSheetActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.btob_business_trip.B2bBusinessTripActivity,ru_only
ecom_4,ecom4,activity,com.avito.android.bxcontent.BxContentActivity,ru_only
